record id,cluster id,confidence score,cluster type
febrl3-rec-1048-dup-0,febrl3-cl-118,1.0,dup
febrl3-rec-1048-dup-1,febrl3-cl-118,1.0,dup
febrl3-rec-1048-dup-2,febrl3-cl-118,1.0,dup
febrl3-rec-1048-org,febrl3-cl-118,1.0,dup
febrl3-rec-289-dup-0,febrl3-cl-119,1.0,dup
febrl3-rec-289-dup-1,febrl3-cl-119,1.0,dup
febrl3-rec-289-dup-2,febrl3-cl-119,1.0,dup
febrl3-rec-289-dup-3,febrl3-cl-119,1.0,dup
febrl3-rec-289-org,febrl3-cl-119,1.0,dup
febrl3-rec-679-dup-0,febrl3-cl-120,1.0,dup
febrl3-rec-679-dup-1,febrl3-cl-120,1.0,dup
febrl3-rec-679-org,febrl3-cl-120,1.0,dup
febrl3-rec-1131-dup-0,febrl3-cl-121,1.0,dup
febrl3-rec-1131-dup-1,febrl3-cl-121,1.0,dup
febrl3-rec-1131-org,febrl3-cl-121,1.0,dup
febrl3-rec-37-dup-0,febrl3-cl-122,1.0,dup
febrl3-rec-37-dup-1,febrl3-cl-122,1.0,dup
febrl3-rec-37-dup-2,febrl3-cl-122,1.0,dup
febrl3-rec-37-dup-3,febrl3-cl-122,1.0,dup
febrl3-rec-37-dup-4,febrl3-cl-122,1.0,dup
febrl3-rec-37-org,febrl3-cl-122,1.0,dup
febrl3-rec-1721-dup-0,febrl3-cl-123,1.0,dup
febrl3-rec-1721-dup-1,febrl3-cl-123,1.0,dup
febrl3-rec-1721-dup-2,febrl3-cl-123,1.0,dup
febrl3-rec-1721-dup-3,febrl3-cl-123,1.0,dup
febrl3-rec-1721-org,febrl3-cl-123,1.0,dup
febrl3-rec-61-dup-0,febrl3-cl-124,1.0,dup
febrl3-rec-61-dup-1,febrl3-cl-124,1.0,dup
febrl3-rec-61-dup-2,febrl3-cl-124,1.0,dup
febrl3-rec-61-org,febrl3-cl-124,1.0,dup
febrl3-rec-87-dup-0,febrl3-cl-125,1.0,dup
febrl3-rec-87-org,febrl3-cl-125,1.0,dup
febrl3-rec-1361-dup-0,febrl3-cl-126,0.9999999655872422,dup
febrl3-rec-1361-dup-1,febrl3-cl-126,0.9999999655872422,dup
febrl3-rec-1361-dup-2,febrl3-cl-126,1.0,dup
febrl3-rec-1361-org,febrl3-cl-126,1.0,dup
febrl3-rec-1934-dup-0,febrl3-cl-127,1.0,dup
febrl3-rec-1934-org,febrl3-cl-127,1.0,dup
febrl3-rec-438-dup-0,febrl3-cl-128,1.0,dup
febrl3-rec-438-dup-1,febrl3-cl-128,1.0,dup
febrl3-rec-438-org,febrl3-cl-128,1.0,dup
febrl3-rec-541-dup-0,febrl3-cl-129,1.0,dup
febrl3-rec-541-dup-1,febrl3-cl-129,1.0,dup
febrl3-rec-541-org,febrl3-cl-129,1.0,dup
febrl3-rec-104-dup-0,febrl3-cl-130,1.0,dup
febrl3-rec-104-org,febrl3-cl-130,1.0,dup
febrl3-rec-359-dup-0,febrl3-cl-131,1.0,dup
febrl3-rec-359-org,febrl3-cl-131,1.0,dup
febrl3-rec-848-dup-0,febrl3-cl-132,1.0,dup
febrl3-rec-848-dup-1,febrl3-cl-132,1.0,dup
febrl3-rec-848-org,febrl3-cl-132,1.0,dup
febrl3-rec-1766-dup-0,febrl3-cl-133,1.0,dup
febrl3-rec-1766-dup-1,febrl3-cl-133,1.0,dup
febrl3-rec-1766-dup-2,febrl3-cl-133,1.0,dup
febrl3-rec-1766-dup-3,febrl3-cl-133,1.0,dup
febrl3-rec-1766-org,febrl3-cl-133,1.0,dup
febrl3-rec-286-dup-0,febrl3-cl-134,1.0,dup
febrl3-rec-286-dup-1,febrl3-cl-134,1.0,dup
febrl3-rec-286-dup-2,febrl3-cl-134,1.0,dup
febrl3-rec-286-dup-3,febrl3-cl-134,1.0,dup
febrl3-rec-286-dup-4,febrl3-cl-134,1.0,dup
febrl3-rec-286-org,febrl3-cl-134,1.0,dup
febrl3-rec-695-dup-0,febrl3-cl-135,1.0,dup
febrl3-rec-695-org,febrl3-cl-135,1.0,dup
febrl3-rec-785-dup-0,febrl3-cl-136,0.9999989332045112,dup
febrl3-rec-785-dup-1,febrl3-cl-136,1.0,dup
febrl3-rec-785-dup-4,febrl3-cl-136,0.9999989332045112,dup
febrl3-rec-785-org,febrl3-cl-136,1.0,dup
febrl3-rec-785-dup-2,febrl3-cl-137,1.0,dup
febrl3-rec-785-dup-3,febrl3-cl-137,1.0,dup
febrl3-rec-1625-dup-0,febrl3-cl-138,1.0,dup
febrl3-rec-1625-dup-1,febrl3-cl-138,0.9999999311744846,dup
febrl3-rec-1625-dup-2,febrl3-cl-138,0.9999999311744846,dup
febrl3-rec-1625-org,febrl3-cl-138,1.0,dup
febrl3-rec-279-dup-0,febrl3-cl-139,1.0,dup
febrl3-rec-279-dup-1,febrl3-cl-139,1.0,dup
febrl3-rec-279-dup-2,febrl3-cl-139,1.0,dup
febrl3-rec-279-dup-3,febrl3-cl-139,1.0,dup
febrl3-rec-279-dup-4,febrl3-cl-139,1.0,dup
febrl3-rec-279-org,febrl3-cl-139,1.0,dup
febrl3-rec-1161-dup-0,febrl3-cl-140,0.9979865551136032,dup
febrl3-rec-1161-dup-1,febrl3-cl-140,0.9999987185001373,dup
febrl3-rec-1161-dup-2,febrl3-cl-140,0.7191419285789893,dup
febrl3-rec-1161-dup-3,febrl3-cl-140,0.7190564950659124,dup
febrl3-rec-1161-org,febrl3-cl-140,0.993371069440148,dup
febrl3-rec-1190-dup-0,febrl3-cl-141,1.0,dup
febrl3-rec-1190-dup-1,febrl3-cl-141,1.0,dup
febrl3-rec-1190-org,febrl3-cl-141,1.0,dup
febrl3-rec-1669-dup-0,febrl3-cl-142,1.0,dup
febrl3-rec-1669-dup-1,febrl3-cl-142,1.0,dup
febrl3-rec-1669-org,febrl3-cl-142,1.0,dup
febrl3-rec-397-dup-0,febrl3-cl-143,1.0,dup
febrl3-rec-397-dup-1,febrl3-cl-143,1.0,dup
febrl3-rec-397-org,febrl3-cl-143,1.0,dup
febrl3-rec-454-dup-0,febrl3-cl-144,1.0,dup
febrl3-rec-454-org,febrl3-cl-144,1.0,dup
febrl3-rec-817-dup-0,febrl3-cl-145,1.0,dup
febrl3-rec-817-dup-1,febrl3-cl-145,1.0,dup
febrl3-rec-817-org,febrl3-cl-145,1.0,dup
febrl3-rec-1917-dup-0,febrl3-cl-146,1.0,dup
febrl3-rec-1917-dup-1,febrl3-cl-146,1.0,dup
febrl3-rec-1917-dup-2,febrl3-cl-146,1.0,dup
febrl3-rec-1917-dup-3,febrl3-cl-146,1.0,dup
febrl3-rec-1917-dup-4,febrl3-cl-146,1.0,dup
febrl3-rec-1917-org,febrl3-cl-146,1.0,dup
febrl3-rec-964-dup-0,febrl3-cl-147,1.0,dup
febrl3-rec-964-org,febrl3-cl-147,1.0,dup
febrl3-rec-1605-dup-0,febrl3-cl-148,1.0,dup
febrl3-rec-1605-dup-1,febrl3-cl-148,1.0,dup
febrl3-rec-1605-org,febrl3-cl-148,1.0,dup
febrl3-rec-367-dup-0,febrl3-cl-149,1.0,dup
febrl3-rec-367-dup-1,febrl3-cl-149,1.0,dup
febrl3-rec-367-dup-2,febrl3-cl-149,1.0,dup
febrl3-rec-367-org,febrl3-cl-149,1.0,dup
febrl3-rec-575-dup-0,febrl3-cl-150,1.0,dup
febrl3-rec-575-dup-1,febrl3-cl-150,1.0,dup
febrl3-rec-575-dup-2,febrl3-cl-150,1.0,dup
febrl3-rec-575-dup-3,febrl3-cl-150,1.0,dup
febrl3-rec-575-org,febrl3-cl-150,1.0,dup
febrl3-rec-1058-dup-0,febrl3-cl-151,1.0,dup
febrl3-rec-1058-dup-1,febrl3-cl-151,1.0,dup
febrl3-rec-1058-org,febrl3-cl-151,1.0,dup
febrl3-rec-151-dup-0,febrl3-cl-152,1.0,dup
febrl3-rec-151-org,febrl3-cl-152,1.0,dup
febrl3-rec-351-dup-0,febrl3-cl-153,1.0,dup
febrl3-rec-351-dup-1,febrl3-cl-153,1.0,dup
febrl3-rec-351-org,febrl3-cl-153,1.0,dup
febrl3-rec-612-dup-0,febrl3-cl-154,0.9999988620350903,dup
febrl3-rec-612-dup-1,febrl3-cl-154,0.9999988620350903,dup
febrl3-rec-612-org,febrl3-cl-154,1.0,dup
febrl3-rec-786-dup-0,febrl3-cl-155,1.0,dup
febrl3-rec-786-org,febrl3-cl-155,1.0,dup
febrl3-rec-903-dup-0,febrl3-cl-156,1.0,dup
febrl3-rec-903-org,febrl3-cl-156,1.0,dup
febrl3-rec-428-dup-0,febrl3-cl-157,1.0,dup
febrl3-rec-428-dup-1,febrl3-cl-157,1.0,dup
febrl3-rec-428-dup-2,febrl3-cl-157,1.0,dup
febrl3-rec-428-dup-3,febrl3-cl-157,1.0,dup
febrl3-rec-428-org,febrl3-cl-157,1.0,dup
febrl3-rec-1327-dup-0,febrl3-cl-158,1.0,dup
febrl3-rec-1327-org,febrl3-cl-158,1.0,dup
febrl3-rec-1569-dup-0,febrl3-cl-159,1.0,dup
febrl3-rec-1569-org,febrl3-cl-159,1.0,dup
febrl3-rec-1737-dup-0,febrl3-cl-160,1.0,dup
febrl3-rec-1737-dup-1,febrl3-cl-160,1.0,dup
febrl3-rec-1737-dup-2,febrl3-cl-160,1.0,dup
febrl3-rec-1737-dup-3,febrl3-cl-160,1.0,dup
febrl3-rec-1737-org,febrl3-cl-160,1.0,dup
febrl3-rec-590-dup-0,febrl3-cl-161,1.0,dup
febrl3-rec-590-org,febrl3-cl-161,1.0,dup
febrl3-rec-6-dup-0,febrl3-cl-162,1.0,dup
febrl3-rec-6-dup-1,febrl3-cl-162,1.0,dup
febrl3-rec-6-dup-3,febrl3-cl-162,1.0,dup
febrl3-rec-6-org,febrl3-cl-162,1.0,dup
febrl3-rec-952-dup-0,febrl3-cl-163,1.0,dup
febrl3-rec-952-dup-1,febrl3-cl-163,1.0,dup
febrl3-rec-952-dup-2,febrl3-cl-163,1.0,dup
febrl3-rec-952-dup-3,febrl3-cl-163,1.0,dup
febrl3-rec-952-org,febrl3-cl-163,1.0,dup
febrl3-rec-1158-dup-0,febrl3-cl-164,1.0,dup
febrl3-rec-1158-org,febrl3-cl-164,1.0,dup
febrl3-rec-1745-dup-0,febrl3-cl-165,1.0,dup
febrl3-rec-1745-dup-1,febrl3-cl-165,1.0,dup
febrl3-rec-1745-dup-2,febrl3-cl-165,1.0,dup
febrl3-rec-1745-dup-3,febrl3-cl-165,1.0,dup
febrl3-rec-1745-org,febrl3-cl-165,1.0,dup
febrl3-rec-877-dup-0,febrl3-cl-166,1.0,dup
febrl3-rec-877-dup-1,febrl3-cl-166,1.0,dup
febrl3-rec-877-org,febrl3-cl-166,1.0,dup
febrl3-rec-1726-dup-0,febrl3-cl-167,1.0,dup
febrl3-rec-1726-dup-1,febrl3-cl-167,1.0,dup
febrl3-rec-1726-org,febrl3-cl-167,1.0,dup
febrl3-rec-258-dup-0,febrl3-cl-168,1.0,dup
febrl3-rec-258-dup-1,febrl3-cl-168,0.999999759110696,dup
febrl3-rec-258-dup-2,febrl3-cl-168,0.999999759110696,dup
febrl3-rec-258-org,febrl3-cl-168,1.0,dup
febrl3-rec-788-dup-0,febrl3-cl-169,1.0,dup
febrl3-rec-788-dup-1,febrl3-cl-169,1.0,dup
febrl3-rec-788-dup-2,febrl3-cl-169,1.0,dup
febrl3-rec-788-dup-3,febrl3-cl-169,1.0,dup
febrl3-rec-788-dup-4,febrl3-cl-169,1.0,dup
febrl3-rec-788-org,febrl3-cl-169,1.0,dup
febrl3-rec-1622-dup-0,febrl3-cl-170,1.0,dup
febrl3-rec-1622-org,febrl3-cl-170,1.0,dup
febrl3-rec-489-dup-1,febrl3-cl-171,0.999921977519989,dup
febrl3-rec-489-dup-2,febrl3-cl-171,0.7910063412780611,dup
febrl3-rec-489-dup-3,febrl3-cl-171,0.9999984502792358,dup
febrl3-rec-489-dup-4,febrl3-cl-171,0.7910063558477172,dup
febrl3-rec-489-org,febrl3-cl-171,0.9999998509883881,dup
febrl3-rec-669-dup-0,febrl3-cl-172,1.0,dup
febrl3-rec-669-dup-1,febrl3-cl-172,1.0,dup
febrl3-rec-669-dup-2,febrl3-cl-172,1.0,dup
febrl3-rec-669-org,febrl3-cl-172,1.0,dup
febrl3-rec-78-dup-0,febrl3-cl-173,1.0,dup
febrl3-rec-78-org,febrl3-cl-173,1.0,dup
febrl3-rec-1155-dup-0,febrl3-cl-174,1.0,dup
febrl3-rec-1155-dup-1,febrl3-cl-174,1.0,dup
febrl3-rec-1155-dup-2,febrl3-cl-174,1.0,dup
febrl3-rec-1155-dup-3,febrl3-cl-174,1.0,dup
febrl3-rec-1155-org,febrl3-cl-174,1.0,dup
febrl3-rec-1491-dup-0,febrl3-cl-175,1.0,dup
febrl3-rec-1491-dup-1,febrl3-cl-175,1.0,dup
febrl3-rec-1491-dup-2,febrl3-cl-175,1.0,dup
febrl3-rec-1491-org,febrl3-cl-175,1.0,dup
febrl3-rec-1648-dup-0,febrl3-cl-176,1.0,dup
febrl3-rec-1648-dup-1,febrl3-cl-176,1.0,dup
febrl3-rec-1648-dup-2,febrl3-cl-176,0.9999999701976776,dup
febrl3-rec-1648-dup-3,febrl3-cl-176,0.9999999701976776,dup
febrl3-rec-1648-org,febrl3-cl-176,1.0,dup
febrl3-rec-1777-dup-0,febrl3-cl-177,1.0,dup
febrl3-rec-1777-org,febrl3-cl-177,1.0,dup
febrl3-rec-426-dup-0,febrl3-cl-178,1.0,dup
febrl3-rec-426-dup-1,febrl3-cl-178,1.0,dup
febrl3-rec-426-dup-2,febrl3-cl-178,1.0,dup
febrl3-rec-426-org,febrl3-cl-178,1.0,dup
febrl3-rec-641-dup-0,febrl3-cl-179,1.0,dup
febrl3-rec-641-dup-1,febrl3-cl-179,1.0,dup
febrl3-rec-641-dup-2,febrl3-cl-179,1.0,dup
febrl3-rec-641-dup-3,febrl3-cl-179,1.0,dup
febrl3-rec-641-org,febrl3-cl-179,1.0,dup
febrl3-rec-878-dup-0,febrl3-cl-180,1.0,dup
febrl3-rec-878-dup-1,febrl3-cl-180,1.0,dup
febrl3-rec-878-dup-2,febrl3-cl-180,1.0,dup
febrl3-rec-878-org,febrl3-cl-180,1.0,dup
febrl3-rec-886-dup-0,febrl3-cl-181,0.9999992785621621,dup
febrl3-rec-886-dup-1,febrl3-cl-181,0.9999992835035754,dup
febrl3-rec-886-org,febrl3-cl-181,0.999999915706303,dup
febrl3-rec-896-dup-0,febrl3-cl-182,0.9999999403953552,dup
febrl3-rec-896-org,febrl3-cl-182,0.9999999403953552,dup
febrl3-rec-959-dup-0,febrl3-cl-183,0.9999999733439925,dup
febrl3-rec-959-dup-1,febrl3-cl-183,1.0,dup
febrl3-rec-959-dup-2,febrl3-cl-183,0.9975958946746959,dup
febrl3-rec-959-dup-3,febrl3-cl-183,1.0,dup
febrl3-rec-959-dup-4,febrl3-cl-183,0.9975958946748437,dup
febrl3-rec-959-org,febrl3-cl-183,1.0,dup
febrl3-rec-805-dup-0,febrl3-cl-184,1.0,dup
febrl3-rec-805-dup-1,febrl3-cl-184,1.0,dup
febrl3-rec-805-dup-2,febrl3-cl-184,1.0,dup
febrl3-rec-805-dup-3,febrl3-cl-184,1.0,dup
febrl3-rec-805-org,febrl3-cl-184,1.0,dup
febrl3-rec-985-dup-0,febrl3-cl-185,1.0,dup
febrl3-rec-985-dup-1,febrl3-cl-185,1.0,dup
febrl3-rec-985-dup-2,febrl3-cl-185,1.0,dup
febrl3-rec-985-dup-3,febrl3-cl-185,1.0,dup
febrl3-rec-985-dup-4,febrl3-cl-185,1.0,dup
febrl3-rec-985-org,febrl3-cl-185,1.0,dup
febrl3-rec-1448-dup-0,febrl3-cl-186,1.0,dup
febrl3-rec-1448-dup-1,febrl3-cl-186,1.0,dup
febrl3-rec-1448-dup-2,febrl3-cl-186,1.0,dup
febrl3-rec-1448-org,febrl3-cl-186,1.0,dup
febrl3-rec-569-dup-0,febrl3-cl-187,1.0,dup
febrl3-rec-569-dup-1,febrl3-cl-187,1.0,dup
febrl3-rec-569-dup-2,febrl3-cl-187,1.0,dup
febrl3-rec-569-dup-3,febrl3-cl-187,1.0,dup
febrl3-rec-569-org,febrl3-cl-187,1.0,dup
febrl3-rec-996-dup-0,febrl3-cl-188,1.0,dup
febrl3-rec-996-dup-1,febrl3-cl-188,1.0,dup
febrl3-rec-996-org,febrl3-cl-188,1.0,dup
febrl3-rec-1249-dup-0,febrl3-cl-189,1.0,dup
febrl3-rec-1249-dup-1,febrl3-cl-189,1.0,dup
febrl3-rec-1249-org,febrl3-cl-189,1.0,dup
febrl3-rec-793-dup-0,febrl3-cl-190,1.0,dup
febrl3-rec-793-dup-1,febrl3-cl-190,1.0,dup
febrl3-rec-793-dup-2,febrl3-cl-190,1.0,dup
febrl3-rec-793-dup-3,febrl3-cl-190,1.0,dup
febrl3-rec-793-dup-4,febrl3-cl-190,1.0,dup
febrl3-rec-793-org,febrl3-cl-190,1.0,dup
febrl3-rec-1165-dup-0,febrl3-cl-191,1.0,dup
febrl3-rec-1165-dup-1,febrl3-cl-191,1.0,dup
febrl3-rec-1165-dup-2,febrl3-cl-191,1.0,dup
febrl3-rec-1165-org,febrl3-cl-191,1.0,dup
febrl3-rec-1623-dup-0,febrl3-cl-192,1.0,dup
febrl3-rec-1623-dup-1,febrl3-cl-192,1.0,dup
febrl3-rec-1623-dup-2,febrl3-cl-192,1.0,dup
febrl3-rec-1623-dup-3,febrl3-cl-192,1.0,dup
febrl3-rec-1623-org,febrl3-cl-192,1.0,dup
febrl3-rec-1886-dup-0,febrl3-cl-193,1.0,dup
febrl3-rec-1886-dup-1,febrl3-cl-193,1.0,dup
febrl3-rec-1886-dup-2,febrl3-cl-193,1.0,dup
febrl3-rec-1886-dup-3,febrl3-cl-193,1.0,dup
febrl3-rec-1886-dup-4,febrl3-cl-193,1.0,dup
febrl3-rec-1886-org,febrl3-cl-193,1.0,dup
febrl3-rec-1052-dup-0,febrl3-cl-194,1.0,dup
febrl3-rec-1052-dup-1,febrl3-cl-194,1.0,dup
febrl3-rec-1052-org,febrl3-cl-194,1.0,dup
febrl3-rec-12-dup-0,febrl3-cl-195,0.9996338486719962,dup
febrl3-rec-12-dup-1,febrl3-cl-195,1.0,dup
febrl3-rec-12-dup-2,febrl3-cl-195,0.9996338486719962,dup
febrl3-rec-12-dup-3,febrl3-cl-195,1.0,dup
febrl3-rec-12-org,febrl3-cl-195,1.0,dup
febrl3-rec-1255-dup-0,febrl3-cl-196,1.0,dup
febrl3-rec-1255-org,febrl3-cl-196,1.0,dup
febrl3-rec-242-dup-0,febrl3-cl-197,1.0,dup
febrl3-rec-242-dup-1,febrl3-cl-197,1.0,dup
febrl3-rec-242-dup-2,febrl3-cl-197,1.0,dup
febrl3-rec-242-org,febrl3-cl-197,1.0,dup
febrl3-rec-303-dup-0,febrl3-cl-198,1.0,dup
febrl3-rec-303-org,febrl3-cl-198,1.0,dup
febrl3-rec-50-dup-0,febrl3-cl-199,1.0,dup
febrl3-rec-50-org,febrl3-cl-199,1.0,dup
febrl3-rec-1163-dup-0,febrl3-cl-200,1.0,dup
febrl3-rec-1163-org,febrl3-cl-200,1.0,dup
febrl3-rec-1848-dup-0,febrl3-cl-201,1.0,dup
febrl3-rec-1848-dup-1,febrl3-cl-201,0.9998224675680379,dup
febrl3-rec-1848-dup-2,febrl3-cl-201,1.0,dup
febrl3-rec-1848-dup-3,febrl3-cl-201,0.9998224675680379,dup
febrl3-rec-1848-org,febrl3-cl-201,1.0,dup
febrl3-rec-176-dup-0,febrl3-cl-202,1.0,dup
febrl3-rec-176-dup-1,febrl3-cl-202,1.0,dup
febrl3-rec-176-dup-2,febrl3-cl-202,1.0,dup
febrl3-rec-176-dup-3,febrl3-cl-202,1.0,dup
febrl3-rec-176-org,febrl3-cl-202,1.0,dup
febrl3-rec-1258-dup-0,febrl3-cl-203,1.0,dup
febrl3-rec-1258-org,febrl3-cl-203,1.0,dup
febrl3-rec-1365-dup-0,febrl3-cl-204,1.0,dup
febrl3-rec-1365-dup-1,febrl3-cl-204,1.0,dup
febrl3-rec-1365-org,febrl3-cl-204,1.0,dup
febrl3-rec-1746-dup-0,febrl3-cl-205,1.0,dup
febrl3-rec-1746-org,febrl3-cl-205,1.0,dup
febrl3-rec-532-dup-0,febrl3-cl-206,0.8054456395161668,dup
febrl3-rec-532-dup-1,febrl3-cl-206,0.8054456395046314,dup
febrl3-rec-532-dup-2,febrl3-cl-206,0.9999992269757826,dup
febrl3-rec-532-dup-3,febrl3-cl-206,1.0,dup
febrl3-rec-532-dup-4,febrl3-cl-206,0.9999980274554451,dup
febrl3-rec-532-org,febrl3-cl-206,1.0,dup
febrl3-rec-574-dup-0,febrl3-cl-207,1.0,dup
febrl3-rec-574-org,febrl3-cl-207,1.0,dup
febrl3-rec-1433-dup-0,febrl3-cl-208,0.9999999403953552,dup
febrl3-rec-1433-org,febrl3-cl-208,0.9999999403953552,dup
febrl3-rec-362-dup-0,febrl3-cl-209,1.0,dup
febrl3-rec-362-dup-1,febrl3-cl-209,1.0,dup
febrl3-rec-362-org,febrl3-cl-209,1.0,dup
febrl3-rec-70-dup-0,febrl3-cl-210,1.0,dup
febrl3-rec-70-dup-1,febrl3-cl-210,1.0,dup
febrl3-rec-70-org,febrl3-cl-210,1.0,dup
febrl3-rec-921-dup-0,febrl3-cl-211,1.0,dup
febrl3-rec-921-dup-1,febrl3-cl-211,1.0,dup
febrl3-rec-921-dup-2,febrl3-cl-211,1.0,dup
febrl3-rec-921-dup-3,febrl3-cl-211,1.0,dup
febrl3-rec-921-org,febrl3-cl-211,1.0,dup
febrl3-rec-1636-dup-0,febrl3-cl-212,1.0,dup
febrl3-rec-1636-org,febrl3-cl-212,1.0,dup
febrl3-rec-1842-dup-0,febrl3-cl-213,1.0,dup
febrl3-rec-1842-dup-1,febrl3-cl-213,1.0,dup
febrl3-rec-1842-dup-2,febrl3-cl-213,1.0,dup
febrl3-rec-1842-dup-3,febrl3-cl-213,1.0,dup
febrl3-rec-1842-dup-4,febrl3-cl-213,1.0,dup
febrl3-rec-1842-org,febrl3-cl-213,1.0,dup
febrl3-rec-801-dup-0,febrl3-cl-214,1.0,dup
febrl3-rec-801-dup-1,febrl3-cl-214,1.0,dup
febrl3-rec-801-dup-2,febrl3-cl-214,1.0,dup
febrl3-rec-801-dup-3,febrl3-cl-214,1.0,dup
febrl3-rec-801-org,febrl3-cl-214,1.0,dup
febrl3-rec-646-dup-0,febrl3-cl-215,1.0,dup
febrl3-rec-646-org,febrl3-cl-215,1.0,dup
febrl3-rec-1492-dup-0,febrl3-cl-216,1.0,dup
febrl3-rec-1492-dup-1,febrl3-cl-216,1.0,dup
febrl3-rec-1492-dup-2,febrl3-cl-216,1.0,dup
febrl3-rec-1492-org,febrl3-cl-216,1.0,dup
febrl3-rec-507-dup-0,febrl3-cl-217,1.0,dup
febrl3-rec-507-dup-1,febrl3-cl-217,1.0,dup
febrl3-rec-507-org,febrl3-cl-217,1.0,dup
febrl3-rec-1141-dup-0,febrl3-cl-218,1.0,dup
febrl3-rec-1141-org,febrl3-cl-218,1.0,dup
febrl3-rec-561-dup-0,febrl3-cl-219,1.0,dup
febrl3-rec-561-dup-1,febrl3-cl-219,1.0,dup
febrl3-rec-561-org,febrl3-cl-219,1.0,dup
febrl3-rec-904-dup-0,febrl3-cl-220,0.9999996001598875,dup
febrl3-rec-904-dup-1,febrl3-cl-220,1.0,dup
febrl3-rec-904-dup-2,febrl3-cl-220,0.9999998667199625,dup
febrl3-rec-904-dup-3,febrl3-cl-220,0.9999995785315149,dup
febrl3-rec-904-dup-4,febrl3-cl-220,1.0,dup
febrl3-rec-904-org,febrl3-cl-220,1.0,dup
febrl3-rec-1960-dup-0,febrl3-cl-221,0.9999521374702454,dup
febrl3-rec-1960-dup-1,febrl3-cl-221,0.9999521374702454,dup
febrl3-rec-1960-dup-2,febrl3-cl-221,1.0,dup
febrl3-rec-1960-dup-3,febrl3-cl-221,1.0,dup
febrl3-rec-1960-org,febrl3-cl-221,1.0,dup
febrl3-rec-595-dup-0,febrl3-cl-222,0.9999999733439925,dup
febrl3-rec-595-dup-1,febrl3-cl-222,1.0,dup
febrl3-rec-595-dup-2,febrl3-cl-222,1.0,dup
febrl3-rec-595-dup-3,febrl3-cl-222,0.999955617747515,dup
febrl3-rec-595-dup-4,febrl3-cl-222,0.9999556177315054,dup
febrl3-rec-595-org,febrl3-cl-222,0.9999999733439925,dup
febrl3-rec-766-dup-0,febrl3-cl-223,1.0,dup
febrl3-rec-766-org,febrl3-cl-223,1.0,dup
febrl3-rec-1780-dup-0,febrl3-cl-224,1.0,dup
febrl3-rec-1780-org,febrl3-cl-224,1.0,dup
febrl3-rec-295-dup-0,febrl3-cl-225,1.0,dup
febrl3-rec-295-org,febrl3-cl-225,1.0,dup
febrl3-rec-1814-dup-0,febrl3-cl-226,1.0,dup
febrl3-rec-1814-dup-1,febrl3-cl-226,1.0,dup
febrl3-rec-1814-dup-2,febrl3-cl-226,1.0,dup
febrl3-rec-1814-dup-3,febrl3-cl-226,1.0,dup
febrl3-rec-1814-org,febrl3-cl-226,1.0,dup
febrl3-rec-255-dup-0,febrl3-cl-227,0.9999999655872422,dup
febrl3-rec-255-dup-1,febrl3-cl-227,0.9999999655872422,dup
febrl3-rec-255-dup-2,febrl3-cl-227,1.0,dup
febrl3-rec-255-org,febrl3-cl-227,1.0,dup
febrl3-rec-147-dup-0,febrl3-cl-228,1.0,dup
febrl3-rec-147-dup-1,febrl3-cl-228,1.0,dup
febrl3-rec-147-dup-2,febrl3-cl-228,1.0,dup
febrl3-rec-147-dup-3,febrl3-cl-228,1.0,dup
febrl3-rec-147-dup-4,febrl3-cl-228,1.0,dup
febrl3-rec-147-org,febrl3-cl-228,1.0,dup
febrl3-rec-1644-dup-0,febrl3-cl-229,1.0,dup
febrl3-rec-1644-dup-1,febrl3-cl-229,0.9999999311744846,dup
febrl3-rec-1644-dup-2,febrl3-cl-229,0.9999999311744846,dup
febrl3-rec-1644-org,febrl3-cl-229,1.0,dup
febrl3-rec-1108-dup-0,febrl3-cl-230,1.0,dup
febrl3-rec-1108-org,febrl3-cl-230,1.0,dup
febrl3-rec-1318-dup-0,febrl3-cl-231,1.0,dup
febrl3-rec-1318-dup-1,febrl3-cl-231,1.0,dup
febrl3-rec-1318-dup-2,febrl3-cl-231,1.0,dup
febrl3-rec-1318-org,febrl3-cl-231,1.0,dup
febrl3-rec-287-dup-0,febrl3-cl-232,1.0,dup
febrl3-rec-287-dup-1,febrl3-cl-232,1.0,dup
febrl3-rec-287-org,febrl3-cl-232,1.0,dup
febrl3-rec-670-dup-0,febrl3-cl-233,0.9999929047936725,dup
febrl3-rec-670-dup-2,febrl3-cl-233,0.9999998211860657,dup
febrl3-rec-670-dup-3,febrl3-cl-233,0.9999929070472717,dup
febrl3-rec-670-dup-4,febrl3-cl-233,1.0,dup
febrl3-rec-670-org,febrl3-cl-233,1.0,dup
febrl3-rec-90-dup-0,febrl3-cl-234,0.9999675047797981,dup
febrl3-rec-90-dup-1,febrl3-cl-234,0.9999675047797981,dup
febrl3-rec-90-org,febrl3-cl-234,1.0,dup
febrl3-rec-274-dup-0,febrl3-cl-235,1.0,dup
febrl3-rec-274-dup-1,febrl3-cl-235,1.0,dup
febrl3-rec-274-dup-2,febrl3-cl-235,1.0,dup
febrl3-rec-274-dup-3,febrl3-cl-235,1.0,dup
febrl3-rec-274-org,febrl3-cl-235,1.0,dup
febrl3-rec-660-dup-0,febrl3-cl-236,1.0,dup
febrl3-rec-660-dup-1,febrl3-cl-236,1.0,dup
