"record_set_num","block_id","record_id"
"2","328","febrl4b-rec-4627-dup-0"
"1","329","febrl4a-rec-2064-org"
"2","329","febrl4b-rec-2064-dup-0"
"1","330","febrl4a-rec-1672-org"
"2","330","febrl4b-rec-1672-dup-0"
"1","331","febrl4a-rec-1672-org"
"2","331","febrl4b-rec-2482-dup-0"
"1","332","febrl4a-rec-3167-org"
"2","332","febrl4b-rec-3167-dup-0"
"1","333","febrl4a-rec-418-org"
"2","333","febrl4b-rec-418-dup-0"
"1","334","febrl4a-rec-677-org"
"2","334","febrl4b-rec-677-dup-0"
"1","335","febrl4a-rec-4467-org"
"2","335","febrl4b-rec-4467-dup-0"
"1","336","febrl4a-rec-1993-org"
"2","336","febrl4b-rec-1993-dup-0"
"1","337","febrl4a-rec-125-org"
"2","337","febrl4b-rec-125-dup-0"
"1","338","febrl4a-rec-125-org"
"2","338","febrl4b-rec-4365-dup-0"
"1","339","febrl4a-rec-4968-org"
"2","339","febrl4b-rec-4968-dup-0"
"1","340","febrl4a-rec-2546-org"
"2","340","febrl4b-rec-2546-dup-0"
"1","341","febrl4a-rec-4348-org"
"2","341","febrl4b-rec-4348-dup-0"
"1","342","febrl4a-rec-741-org"
"2","342","febrl4b-rec-741-dup-0"
"1","343","febrl4a-rec-2670-org"
"2","343","febrl4b-rec-2670-dup-0"
"1","344","febrl4a-rec-480-org"
"2","344","febrl4b-rec-480-dup-0"
"1","345","febrl4a-rec-2905-org"
"2","345","febrl4b-rec-2905-dup-0"
"1","346","febrl4a-rec-761-org"
"2","346","febrl4b-rec-761-dup-0"
"1","347","febrl4a-rec-3734-org"
"2","347","febrl4b-rec-3734-dup-0"
"1","348","febrl4a-rec-6-org"
"2","348","febrl4b-rec-6-dup-0"
"1","349","febrl4a-rec-2804-org"
"2","349","febrl4b-rec-2804-dup-0"
"1","350","febrl4a-rec-613-org"
"2","350","febrl4b-rec-613-dup-0"
"1","351","febrl4a-rec-613-org"
"2","351","febrl4b-rec-1141-dup-0"
"1","352","febrl4a-rec-3749-org"
"2","352","febrl4b-rec-3749-dup-0"
"1","353","febrl4a-rec-2378-org"
"2","353","febrl4b-rec-2378-dup-0"
"1","354","febrl4a-rec-102-org"
"2","354","febrl4b-rec-102-dup-0"
"1","355","febrl4a-rec-2053-org"
"2","355","febrl4b-rec-2053-dup-0"
"1","356","febrl4a-rec-3512-org"
"2","356","febrl4b-rec-3512-dup-0"
"1","357","febrl4a-rec-1152-org"
"2","357","febrl4b-rec-1294-dup-0"
"1","358","febrl4a-rec-1152-org"
"2","358","febrl4b-rec-1152-dup-0"
"1","359","febrl4a-rec-606-org"
"2","359","febrl4b-rec-606-dup-0"
"1","360","febrl4a-rec-1707-org"
"2","360","febrl4b-rec-1707-dup-0"
"1","361","febrl4a-rec-1707-org"
"2","361","febrl4b-rec-316-dup-0"
"1","362","febrl4a-rec-3804-org"
"2","362","febrl4b-rec-3804-dup-0"
"1","363","febrl4a-rec-3780-org"
"2","363","febrl4b-rec-3780-dup-0"
"1","364","febrl4a-rec-4318-org"
"2","364","febrl4b-rec-4318-dup-0"
"1","365","febrl4a-rec-1997-org"
"2","365","febrl4b-rec-1997-dup-0"
"1","366","febrl4a-rec-1059-org"
"2","366","febrl4b-rec-1059-dup-0"
"1","367","febrl4a-rec-548-org"
"2","367","febrl4b-rec-548-dup-0"
"1","368","febrl4a-rec-963-org"
"2","368","febrl4b-rec-963-dup-0"
"1","369","febrl4a-rec-2505-org"
"2","369","febrl4b-rec-2505-dup-0"
"1","370","febrl4a-rec-2906-org"
"2","370","febrl4b-rec-2906-dup-0"
"1","371","febrl4a-rec-4681-org"
"2","371","febrl4b-rec-4681-dup-0"
"1","372","febrl4a-rec-4058-org"
"2","372","febrl4b-rec-4058-dup-0"
"1","373","febrl4a-rec-2120-org"
"2","373","febrl4b-rec-2120-dup-0"
"1","374","febrl4a-rec-2090-org"
"2","374","febrl4b-rec-2090-dup-0"
"1","375","febrl4a-rec-1481-org"
"2","375","febrl4b-rec-1481-dup-0"
"1","376","febrl4a-rec-3538-org"
"2","376","febrl4b-rec-3538-dup-0"
"1","377","febrl4a-rec-4723-org"
"2","377","febrl4b-rec-4723-dup-0"
"1","378","febrl4a-rec-4848-org"
"2","378","febrl4b-rec-4848-dup-0"
"1","379","febrl4a-rec-1359-org"
"2","379","febrl4b-rec-4354-dup-0"
"1","380","febrl4a-rec-1359-org"
"2","380","febrl4b-rec-1359-dup-0"
"1","381","febrl4a-rec-4845-org"
"2","381","febrl4b-rec-4845-dup-0"
"1","382","febrl4a-rec-3141-org"
"2","382","febrl4b-rec-3141-dup-0"
"1","383","febrl4a-rec-3738-org"
"2","383","febrl4b-rec-3738-dup-0"
"1","384","febrl4a-rec-3738-org"
"2","384","febrl4b-rec-3871-dup-0"
"1","385","febrl4a-rec-2294-org"
"2","385","febrl4b-rec-2294-dup-0"
"1","386","febrl4a-rec-3848-org"
"2","386","febrl4b-rec-3848-dup-0"
"1","387","febrl4a-rec-1712-org"
"2","387","febrl4b-rec-1712-dup-0"
"1","388","febrl4a-rec-4384-org"
"2","388","febrl4b-rec-4384-dup-0"
"1","389","febrl4a-rec-1802-org"
"2","389","febrl4b-rec-1802-dup-0"
"1","390","febrl4a-rec-3632-org"
"2","390","febrl4b-rec-3632-dup-0"
"1","391","febrl4a-rec-870-org"
"2","391","febrl4b-rec-870-dup-0"
"1","392","febrl4a-rec-4618-org"
"2","392","febrl4b-rec-4618-dup-0"
"1","393","febrl4a-rec-4585-org"
"2","393","febrl4b-rec-4585-dup-0"
"1","394","febrl4a-rec-178-org"
"2","394","febrl4b-rec-178-dup-0"
"1","395","febrl4a-rec-1220-org"
"2","395","febrl4b-rec-1220-dup-0"
"1","396","febrl4a-rec-612-org"
"2","396","febrl4b-rec-612-dup-0"
"1","397","febrl4a-rec-843-org"
"2","397","febrl4b-rec-843-dup-0"
"1","398","febrl4a-rec-4726-org"
"2","398","febrl4b-rec-4726-dup-0"
"1","399","febrl4a-rec-1384-org"
"2","399","febrl4b-rec-1384-dup-0"
"1","400","febrl4a-rec-2662-org"
"2","400","febrl4b-rec-2662-dup-0"
"1","401","febrl4a-rec-4456-org"
"2","401","febrl4b-rec-4456-dup-0"
"1","402","febrl4a-rec-3318-org"
"2","402","febrl4b-rec-3318-dup-0"
"1","403","febrl4a-rec-3318-org"
"2","403","febrl4b-rec-2927-dup-0"
"1","404","febrl4a-rec-30-org"
"2","404","febrl4b-rec-30-dup-0"
"1","405","febrl4a-rec-1584-org"
"2","405","febrl4b-rec-1584-dup-0"
"1","406","febrl4a-rec-624-org"
"2","406","febrl4b-rec-624-dup-0"
"1","407","febrl4a-rec-624-org"
"2","407","febrl4b-rec-3772-dup-0"
"1","408","febrl4a-rec-172-org"
"2","408","febrl4b-rec-172-dup-0"
"1","409","febrl4a-rec-652-org"
"2","409","febrl4b-rec-652-dup-0"
"1","410","febrl4a-rec-333-org"
"2","410","febrl4b-rec-333-dup-0"
"1","411","febrl4a-rec-2558-org"
"2","411","febrl4b-rec-2558-dup-0"
"1","412","febrl4a-rec-1876-org"
"2","412","febrl4b-rec-1876-dup-0"
"1","413","febrl4a-rec-860-org"
"2","413","febrl4b-rec-860-dup-0"
"1","414","febrl4a-rec-860-org"
"2","414","febrl4b-rec-4620-dup-0"
"1","415","febrl4a-rec-4275-org"
"2","415","febrl4b-rec-4275-dup-0"
"1","416","febrl4a-rec-4487-org"
"2","416","febrl4b-rec-4487-dup-0"
"1","417","febrl4a-rec-136-org"
"2","417","febrl4b-rec-136-dup-0"
"1","418","febrl4a-rec-3813-org"
"2","418","febrl4b-rec-3813-dup-0"
"1","419","febrl4a-rec-2938-org"
"2","419","febrl4b-rec-2938-dup-0"
"1","420","febrl4a-rec-2194-org"
"2","420","febrl4b-rec-2194-dup-0"
"1","421","febrl4a-rec-3470-org"
"2","421","febrl4b-rec-3470-dup-0"
"1","422","febrl4a-rec-1349-org"
"2","422","febrl4b-rec-1349-dup-0"
"1","423","febrl4a-rec-4657-org"
"2","423","febrl4b-rec-4657-dup-0"
"1","424","febrl4a-rec-1061-org"
"2","424","febrl4b-rec-1061-dup-0"
"1","425","febrl4a-rec-1377-org"
"2","425","febrl4b-rec-1377-dup-0"
"1","426","febrl4a-rec-824-org"
"2","426","febrl4b-rec-824-dup-0"
"1","427","febrl4a-rec-1513-org"
"2","427","febrl4b-rec-1513-dup-0"
"1","428","febrl4a-rec-3005-org"
"2","428","febrl4b-rec-3005-dup-0"
"1","429","febrl4a-rec-4213-org"
"2","429","febrl4b-rec-4213-dup-0"
"1","430","febrl4a-rec-4213-org"
"2","430","febrl4b-rec-2459-dup-0"
"1","431","febrl4a-rec-4213-org"
"2","431","febrl4b-rec-2259-dup-0"
"1","432","febrl4a-rec-4127-org"
"2","432","febrl4b-rec-4127-dup-0"
"1","433","febrl4a-rec-3431-org"
"2","433","febrl4b-rec-3431-dup-0"
"1","434","febrl4a-rec-0-org"
"2","434","febrl4b-rec-0-dup-0"
"1","435","febrl4a-rec-2346-org"
"2","435","febrl4b-rec-2346-dup-0"
"1","436","febrl4a-rec-576-org"
"2","436","febrl4b-rec-576-dup-0"
"1","437","febrl4a-rec-3926-org"
"2","437","febrl4b-rec-3926-dup-0"
"1","438","febrl4a-rec-2771-org"
"2","438","febrl4b-rec-2771-dup-0"
"1","439","febrl4a-rec-2771-org"
"2","439","febrl4b-rec-3986-dup-0"
"1","440","febrl4a-rec-4500-org"
"2","440","febrl4b-rec-4500-dup-0"
"1","441","febrl4a-rec-4500-org"
"2","441","febrl4b-rec-1342-dup-0"
"1","442","febrl4a-rec-3274-org"
"2","442","febrl4b-rec-3274-dup-0"
"1","443","febrl4a-rec-4209-org"
"2","443","febrl4b-rec-4209-dup-0"
"1","444","febrl4a-rec-3307-org"
"2","444","febrl4b-rec-3307-dup-0"
"1","445","febrl4a-rec-384-org"
"2","445","febrl4b-rec-384-dup-0"
"1","446","febrl4a-rec-3882-org"
"2","446","febrl4b-rec-3882-dup-0"
"1","447","febrl4a-rec-4938-org"
"2","447","febrl4b-rec-4938-dup-0"
"1","448","febrl4a-rec-4938-org"
"2","448","febrl4b-rec-2547-dup-0"
"1","449","febrl4a-rec-2705-org"
"2","449","febrl4b-rec-2705-dup-0"
"1","450","febrl4a-rec-1104-org"
"2","450","febrl4b-rec-1104-dup-0"
"1","451","febrl4a-rec-925-org"
"2","451","febrl4b-rec-925-dup-0"
"1","452","febrl4a-rec-2185-org"
"2","452","febrl4b-rec-2185-dup-0"
"1","453","febrl4a-rec-4190-org"
"2","453","febrl4b-rec-4190-dup-0"
"1","454","febrl4a-rec-4478-org"
"2","454","febrl4b-rec-4478-dup-0"
"1","455","febrl4a-rec-3604-org"
"2","455","febrl4b-rec-3604-dup-0"
"1","456","febrl4a-rec-210-org"
"2","456","febrl4b-rec-210-dup-0"
"1","457","febrl4a-rec-4367-org"
"2","457","febrl4b-rec-4367-dup-0"
"1","458","febrl4a-rec-4367-org"
"2","458","febrl4b-rec-421-dup-0"
"1","459","febrl4a-rec-2112-org"
"2","459","febrl4b-rec-2112-dup-0"
"1","460","febrl4a-rec-242-org"
"2","460","febrl4b-rec-242-dup-0"
"1","461","febrl4a-rec-2045-org"
"2","461","febrl4b-rec-2045-dup-0"
"1","462","febrl4a-rec-3961-org"
"2","462","febrl4b-rec-3961-dup-0"
"1","463","febrl4a-rec-3723-org"
"2","463","febrl4b-rec-3723-dup-0"
"1","464","febrl4a-rec-1652-org"
"2","464","febrl4b-rec-1652-dup-0"
"1","465","febrl4a-rec-4301-org"
"2","465","febrl4b-rec-4301-dup-0"
"1","466","febrl4a-rec-2901-org"
"2","466","febrl4b-rec-2901-dup-0"
"1","467","febrl4a-rec-495-org"
"2","467","febrl4b-rec-479-dup-0"
"1","468","febrl4a-rec-495-org"
"2","468","febrl4b-rec-495-dup-0"
"1","469","febrl4a-rec-1942-org"
"2","469","febrl4b-rec-1942-dup-0"
"1","470","febrl4a-rec-2515-org"
"2","470","febrl4b-rec-2515-dup-0"
"1","471","febrl4a-rec-4380-org"
"2","471","febrl4b-rec-4380-dup-0"
"1","472","febrl4a-rec-3672-org"
"2","472","febrl4b-rec-3672-dup-0"
"1","473","febrl4a-rec-586-org"
"2","473","febrl4b-rec-586-dup-0"
"1","474","febrl4a-rec-4818-org"
"2","474","febrl4b-rec-4818-dup-0"
"1","475","febrl4a-rec-4818-org"
"2","475","febrl4b-rec-199-dup-0"
"1","476","febrl4a-rec-2635-org"
"2","476","febrl4b-rec-2635-dup-0"
"1","477","febrl4a-rec-4300-org"
"2","477","febrl4b-rec-4300-dup-0"
"1","478","febrl4a-rec-4300-org"
"2","478","febrl4b-rec-2620-dup-0"
"1","479","febrl4a-rec-2460-org"
"2","479","febrl4b-rec-2460-dup-0"
"1","480","febrl4a-rec-3530-org"
"2","480","febrl4b-rec-3530-dup-0"
"1","481","febrl4a-rec-3530-org"
"2","481","febrl4b-rec-282-dup-0"
"1","482","febrl4a-rec-2406-org"
"2","482","febrl4b-rec-2406-dup-0"
"1","483","febrl4a-rec-4685-org"
"2","483","febrl4b-rec-4685-dup-0"
"1","484","febrl4a-rec-3368-org"
"2","484","febrl4b-rec-3368-dup-0"
"1","485","febrl4a-rec-468-org"
"2","485","febrl4b-rec-468-dup-0"
"1","486","febrl4a-rec-1051-org"
"2","486","febrl4b-rec-1051-dup-0"
"1","487","febrl4a-rec-4975-org"
"2","487","febrl4b-rec-4975-dup-0"
"1","488","febrl4a-rec-4975-org"
"2","488","febrl4b-rec-1254-dup-0"
"1","489","febrl4a-rec-4070-org"
"2","489","febrl4b-rec-4070-dup-0"
"1","490","febrl4a-rec-4416-org"
"2","490","febrl4b-rec-4416-dup-0"
"1","491","febrl4a-rec-4416-org"
"2","491","febrl4b-rec-4783-dup-0"
"1","492","febrl4a-rec-1854-org"
"2","492","febrl4b-rec-1854-dup-0"
"1","493","febrl4a-rec-3687-org"
"2","493","febrl4b-rec-3687-dup-0"
"1","494","febrl4a-rec-3687-org"
"2","494","febrl4b-rec-4690-dup-0"
"1","495","febrl4a-rec-3757-org"
"2","495","febrl4b-rec-3757-dup-0"
"1","496","febrl4a-rec-3757-org"
"2","496","febrl4b-rec-1500-dup-0"
"1","497","febrl4a-rec-2234-org"
"2","497","febrl4b-rec-2234-dup-0"
"1","498","febrl4a-rec-2234-org"
"2","498","febrl4b-rec-3743-dup-0"
"1","499","febrl4a-rec-4745-org"
"2","499","febrl4b-rec-4745-dup-0"
"1","500","febrl4a-rec-4745-org"
"2","500","febrl4b-rec-4973-dup-0"
"1","501","febrl4a-rec-3396-org"
"2","501","febrl4b-rec-3396-dup-0"
"1","502","febrl4a-rec-2708-org"
"2","502","febrl4b-rec-2708-dup-0"
"1","503","febrl4a-rec-3214-org"
"2","503","febrl4b-rec-3214-dup-0"
"1","504","febrl4a-rec-2656-org"
"2","504","febrl4b-rec-2656-dup-0"
"1","505","febrl4a-rec-213-org"
"2","505","febrl4b-rec-213-dup-0"
"1","506","febrl4a-rec-414-org"
"2","506","febrl4b-rec-414-dup-0"
"1","507","febrl4a-rec-2701-org"
"2","507","febrl4b-rec-2701-dup-0"
"1","508","febrl4a-rec-2314-org"
"2","508","febrl4b-rec-2314-dup-0"
"1","509","febrl4a-rec-4774-org"
"2","509","febrl4b-rec-4774-dup-0"
"1","510","febrl4a-rec-1479-org"
"2","510","febrl4b-rec-1479-dup-0"
"1","511","febrl4a-rec-1479-org"
"2","511","febrl4b-rec-2011-dup-0"
"1","512","febrl4a-rec-4009-org"
"2","512","febrl4b-rec-4009-dup-0"
"1","513","febrl4a-rec-4426-org"
"2","513","febrl4b-rec-4426-dup-0"
"1","514","febrl4a-rec-1071-org"
"2","514","febrl4b-rec-1071-dup-0"
"1","515","febrl4a-rec-4785-org"
"2","515","febrl4b-rec-4785-dup-0"
"1","516","febrl4a-rec-927-org"
"2","516","febrl4b-rec-927-dup-0"
"1","517","febrl4a-rec-78-org"
"2","517","febrl4b-rec-78-dup-0"
"1","518","febrl4a-rec-729-org"
"2","518","febrl4b-rec-729-dup-0"
"1","519","febrl4a-rec-729-org"
"2","519","febrl4b-rec-945-dup-0"
"1","520","febrl4a-rec-647-org"
"2","520","febrl4b-rec-647-dup-0"
"1","521","febrl4a-rec-3626-org"
"2","521","febrl4b-rec-3626-dup-0"
"1","522","febrl4a-rec-1148-org"
"2","522","febrl4b-rec-1148-dup-0"
"1","523","febrl4a-rec-1717-org"
"2","523","febrl4b-rec-1717-dup-0"
"1","524","febrl4a-rec-2252-org"
"2","524","febrl4b-rec-2252-dup-0"
"1","525","febrl4a-rec-3056-org"
"2","525","febrl4b-rec-3056-dup-0"
"1","526","febrl4a-rec-1528-org"
"2","526","febrl4b-rec-1528-dup-0"
"1","527","febrl4a-rec-3983-org"
"2","527","febrl4b-rec-3983-dup-0"
"1","528","febrl4a-rec-4392-org"
"2","528","febrl4b-rec-4392-dup-0"
"1","529","febrl4a-rec-3654-org"
"2","529","febrl4b-rec-3654-dup-0"
"1","530","febrl4a-rec-458-org"
"2","530","febrl4b-rec-458-dup-0"
"1","531","febrl4a-rec-1645-org"
"2","531","febrl4b-rec-1645-dup-0"
"1","532","febrl4a-rec-1167-org"
"2","532","febrl4b-rec-1167-dup-0"
"1","533","febrl4a-rec-1999-org"
"2","533","febrl4b-rec-1999-dup-0"
"1","534","febrl4a-rec-1999-org"
"2","534","febrl4b-rec-1709-dup-0"
"1","535","febrl4a-rec-1041-org"
"2","535","febrl4b-rec-1041-dup-0"
"1","536","febrl4a-rec-5-org"
"2","536","febrl4b-rec-5-dup-0"
"1","537","febrl4a-rec-4955-org"
"2","537","febrl4b-rec-4955-dup-0"
"1","538","febrl4a-rec-3987-org"
"2","538","febrl4b-rec-3987-dup-0"
"1","539","febrl4a-rec-3758-org"
"2","539","febrl4b-rec-3758-dup-0"
"1","540","febrl4a-rec-1924-org"
"2","540","febrl4b-rec-1924-dup-0"
"1","541","febrl4a-rec-920-org"
"2","541","febrl4b-rec-920-dup-0"
"1","542","febrl4a-rec-727-org"
"2","542","febrl4b-rec-727-dup-0"
"1","543","febrl4a-rec-2605-org"
"2","543","febrl4b-rec-2605-dup-0"
"1","544","febrl4a-rec-3648-org"
"2","544","febrl4b-rec-3648-dup-0"
"1","545","febrl4a-rec-152-org"
"2","545","febrl4b-rec-152-dup-0"
"1","546","febrl4a-rec-1608-org"
"2","546","febrl4b-rec-1608-dup-0"
"1","547","febrl4a-rec-2527-org"
"2","547","febrl4b-rec-2527-dup-0"
"1","548","febrl4a-rec-3810-org"
"2","548","febrl4b-rec-3810-dup-0"
"1","549","febrl4a-rec-4281-org"
"2","549","febrl4b-rec-4281-dup-0"
"1","550","febrl4a-rec-3089-org"
"2","550","febrl4b-rec-3089-dup-0"
"1","551","febrl4a-rec-2755-org"
"2","551","febrl4b-rec-2755-dup-0"
"1","552","febrl4a-rec-355-org"
"2","552","febrl4b-rec-355-dup-0"
"1","553","febrl4a-rec-1125-org"
"2","553","febrl4b-rec-1125-dup-0"
"1","554","febrl4a-rec-1432-org"
"2","554","febrl4b-rec-1432-dup-0"
"1","555","febrl4a-rec-1432-org"
"2","555","febrl4b-rec-4142-dup-0"
"1","556","febrl4a-rec-3428-org"
"2","556","febrl4b-rec-3428-dup-0"
"1","557","febrl4a-rec-3334-org"
"2","557","febrl4b-rec-3334-dup-0"
"1","558","febrl4a-rec-4365-org"
"2","558","febrl4b-rec-4365-dup-0"
"1","559","febrl4a-rec-3219-org"
"2","559","febrl4b-rec-3219-dup-0"
"1","560","febrl4a-rec-1967-org"
"2","560","febrl4b-rec-1967-dup-0"
"1","561","febrl4a-rec-1967-org"
"2","561","febrl4b-rec-763-dup-0"
"1","562","febrl4a-rec-4580-org"
"2","562","febrl4b-rec-4580-dup-0"
"1","563","febrl4a-rec-760-org"
"2","563","febrl4b-rec-760-dup-0"
"1","564","febrl4a-rec-4217-org"
"2","564","febrl4b-rec-4217-dup-0"
"1","565","febrl4a-rec-3825-org"
"2","565","febrl4b-rec-3825-dup-0"
"1","566","febrl4a-rec-4003-org"
"2","566","febrl4b-rec-4003-dup-0"
"1","567","febrl4a-rec-1057-org"
"2","567","febrl4b-rec-1057-dup-0"
"1","568","febrl4a-rec-3009-org"
"2","568","febrl4b-rec-3009-dup-0"
"1","569","febrl4a-rec-2730-org"
"2","569","febrl4b-rec-2730-dup-0"
"1","570","febrl4a-rec-2730-org"
"2","570","febrl4b-rec-2174-dup-0"
"1","571","febrl4a-rec-2661-org"
"2","571","febrl4b-rec-2661-dup-0"
"1","572","febrl4a-rec-4947-org"
"2","572","febrl4b-rec-4947-dup-0"
"1","573","febrl4a-rec-4596-org"
"2","573","febrl4b-rec-4596-dup-0"
"1","574","febrl4a-rec-2860-org"
"2","574","febrl4b-rec-2860-dup-0"
"1","575","febrl4a-rec-2260-org"
"2","575","febrl4b-rec-2260-dup-0"
"1","576","febrl4a-rec-4811-org"
"2","576","febrl4b-rec-4811-dup-0"
"1","577","febrl4a-rec-4171-org"
"2","577","febrl4b-rec-4171-dup-0"
"1","578","febrl4a-rec-4666-org"
"2","578","febrl4b-rec-4666-dup-0"
"1","579","febrl4a-rec-4666-org"
"2","579","febrl4b-rec-356-dup-0"
"1","580","febrl4a-rec-3908-org"
"2","580","febrl4b-rec-3908-dup-0"
"1","581","febrl4a-rec-1729-org"
"2","581","febrl4b-rec-1729-dup-0"
"1","582","febrl4a-rec-3206-org"
"2","582","febrl4b-rec-3206-dup-0"
"1","583","febrl4a-rec-4842-org"
"2","583","febrl4b-rec-4842-dup-0"
"1","584","febrl4a-rec-1106-org"
"2","584","febrl4b-rec-1106-dup-0"
"1","585","febrl4a-rec-204-org"
"2","585","febrl4b-rec-204-dup-0"
"1","586","febrl4a-rec-4406-org"
"2","586","febrl4b-rec-4406-dup-0"
"1","587","febrl4a-rec-2650-org"
"2","587","febrl4b-rec-2650-dup-0"
"1","588","febrl4a-rec-2907-org"
"2","588","febrl4b-rec-2907-dup-0"
"1","589","febrl4a-rec-2140-org"
"2","589","febrl4b-rec-2140-dup-0"
"1","590","febrl4a-rec-3776-org"
"2","590","febrl4b-rec-3776-dup-0"
"1","591","febrl4a-rec-1847-org"
"2","591","febrl4b-rec-1847-dup-0"
"1","592","febrl4a-rec-187-org"
"2","592","febrl4b-rec-187-dup-0"
"1","593","febrl4a-rec-1355-org"
"2","593","febrl4b-rec-1355-dup-0"
"1","594","febrl4a-rec-1174-org"
"2","594","febrl4b-rec-1174-dup-0"
"1","595","febrl4a-rec-2433-org"
"2","595","febrl4b-rec-2433-dup-0"
"1","596","febrl4a-rec-1840-org"
"2","596","febrl4b-rec-1840-dup-0"
"1","597","febrl4a-rec-2325-org"
"2","597","febrl4b-rec-2325-dup-0"
"1","598","febrl4a-rec-4298-org"
"2","598","febrl4b-rec-4298-dup-0"
"1","599","febrl4a-rec-777-org"
"2","599","febrl4b-rec-777-dup-0"
"1","600","febrl4a-rec-4123-org"
"2","600","febrl4b-rec-4123-dup-0"
"1","601","febrl4a-rec-3069-org"
"2","601","febrl4b-rec-3069-dup-0"
"1","602","febrl4a-rec-3069-org"
"2","602","febrl4b-rec-2957-dup-0"
"1","603","febrl4a-rec-3069-org"
"2","603","febrl4b-rec-448-dup-0"
"1","604","febrl4a-rec-1030-org"
"2","604","febrl4b-rec-1030-dup-0"
"1","605","febrl4a-rec-3703-org"
"2","605","febrl4b-rec-3703-dup-0"
"1","606","febrl4a-rec-3241-org"
"2","606","febrl4b-rec-3241-dup-0"
"1","607","febrl4a-rec-4566-org"
"2","607","febrl4b-rec-4566-dup-0"
"1","608","febrl4a-rec-2939-org"
"2","608","febrl4b-rec-2939-dup-0"
"1","609","febrl4a-rec-2939-org"
"2","609","febrl4b-rec-2799-dup-0"
"1","610","febrl4a-rec-4970-org"
"2","610","febrl4b-rec-4970-dup-0"
"1","611","febrl4a-rec-4864-org"
"2","611","febrl4b-rec-4864-dup-0"
"1","612","febrl4a-rec-4923-org"
"2","612","febrl4b-rec-4923-dup-0"
"1","613","febrl4a-rec-4923-org"
"2","613","febrl4b-rec-2383-dup-0"
"1","614","febrl4a-rec-1018-org"
"2","614","febrl4b-rec-1018-dup-0"
"1","615","febrl4a-rec-4935-org"
"2","615","febrl4b-rec-4935-dup-0"
"1","616","febrl4a-rec-2297-org"
"2","616","febrl4b-rec-2297-dup-0"
"1","617","febrl4a-rec-440-org"
"2","617","febrl4b-rec-440-dup-0"
"1","618","febrl4a-rec-1963-org"
"2","618","febrl4b-rec-1963-dup-0"
"1","619","febrl4a-rec-2486-org"
"2","619","febrl4b-rec-2486-dup-0"
"1","620","febrl4a-rec-1529-org"
"2","620","febrl4b-rec-1529-dup-0"
"1","621","febrl4a-rec-516-org"
"2","621","febrl4b-rec-516-dup-0"
"1","622","febrl4a-rec-4238-org"
"2","622","febrl4b-rec-4238-dup-0"
"1","623","febrl4a-rec-993-org"
"2","623","febrl4b-rec-3640-dup-0"
"1","624","febrl4a-rec-993-org"
"2","624","febrl4b-rec-993-dup-0"
"1","625","febrl4a-rec-1516-org"
"2","625","febrl4b-rec-1516-dup-0"
"1","626","febrl4a-rec-4701-org"
"2","626","febrl4b-rec-4701-dup-0"
"1","627","febrl4a-rec-4953-org"
"2","627","febrl4b-rec-4953-dup-0"
"1","628","febrl4a-rec-4507-org"
"2","628","febrl4b-rec-4507-dup-0"
"1","629","febrl4a-rec-4507-org"
"2","629","febrl4b-rec-1227-dup-0"
"1","630","febrl4a-rec-4507-org"
"2","630","febrl4b-rec-1809-dup-0"
"1","631","febrl4a-rec-4507-org"
"2","631","febrl4b-rec-2555-dup-0"
"1","632","febrl4a-rec-812-org"
"2","632","febrl4b-rec-812-dup-0"
"1","633","febrl4a-rec-3822-org"
"2","633","febrl4b-rec-3822-dup-0"
"1","634","febrl4a-rec-1009-org"
"2","634","febrl4b-rec-1009-dup-0"
"1","635","febrl4a-rec-3993-org"
"2","635","febrl4b-rec-3993-dup-0"
"1","636","febrl4a-rec-3469-org"
"2","636","febrl4b-rec-3469-dup-0"
"1","637","febrl4a-rec-976-org"
"2","637","febrl4b-rec-976-dup-0"
"1","638","febrl4a-rec-2228-org"
"2","638","febrl4b-rec-2228-dup-0"
"1","639","febrl4a-rec-4446-org"
"2","639","febrl4b-rec-4446-dup-0"
"1","640","febrl4a-rec-4446-org"
"2","640","febrl4b-rec-2317-dup-0"
"1","641","febrl4a-rec-1216-org"
"2","641","febrl4b-rec-1216-dup-0"
"1","642","febrl4a-rec-1216-org"
"2","642","febrl4b-rec-2405-dup-0"
"1","643","febrl4a-rec-4593-org"
"2","643","febrl4b-rec-4593-dup-0"
"1","644","febrl4a-rec-407-org"
"2","644","febrl4b-rec-407-dup-0"
"1","645","febrl4a-rec-3256-org"
"2","645","febrl4b-rec-3256-dup-0"
"1","646","febrl4a-rec-561-org"
"2","646","febrl4b-rec-561-dup-0"
"1","647","febrl4a-rec-4278-org"
"2","647","febrl4b-rec-4278-dup-0"
"1","648","febrl4a-rec-2342-org"
"2","648","febrl4b-rec-2342-dup-0"
"1","649","febrl4a-rec-463-org"
"2","649","febrl4b-rec-463-dup-0"
"1","650","febrl4a-rec-1633-org"
"2","650","febrl4b-rec-1633-dup-0"
