record id 1,record id 2,confidence score,link type
febrl4a-rec-644-org,febrl4b-rec-644-dup-0,1.0,dup
febrl4a-rec-643-org,febrl4b-rec-643-dup-0,1.0,dup
febrl4a-rec-642-org,febrl4b-rec-642-dup-0,1.0,dup
febrl4a-rec-641-org,febrl4b-rec-641-dup-0,1.0,dup
febrl4a-rec-640-org,febrl4b-rec-640-dup-0,1.0,dup
febrl4a-rec-64-org,febrl4b-rec-64-dup-0,1.0,dup
febrl4a-rec-639-org,febrl4b-rec-639-dup-0,1.0,dup
febrl4a-rec-638-org,febrl4b-rec-638-dup-0,1.0,dup
febrl4a-rec-637-org,febrl4b-rec-637-dup-0,1.0,dup
febrl4a-rec-636-org,febrl4b-rec-636-dup-0,1.0,dup
febrl4a-rec-635-org,febrl4b-rec-635-dup-0,1.0,dup
febrl4a-rec-634-org,febrl4b-rec-634-dup-0,1.0,dup
febrl4a-rec-633-org,febrl4b-rec-633-dup-0,1.0,dup
febrl4a-rec-632-org,febrl4b-rec-632-dup-0,1.0,dup
febrl4a-rec-631-org,febrl4b-rec-631-dup-0,1.0,dup
febrl4a-rec-630-org,febrl4b-rec-630-dup-0,1.0,dup
febrl4a-rec-63-org,febrl4b-rec-63-dup-0,1.0,dup
febrl4a-rec-629-org,febrl4b-rec-629-dup-0,1.0,dup
febrl4a-rec-628-org,febrl4b-rec-628-dup-0,1.0,dup
febrl4a-rec-627-org,febrl4b-rec-627-dup-0,1.0,dup
febrl4a-rec-626-org,febrl4b-rec-626-dup-0,1.0,dup
febrl4a-rec-625-org,febrl4b-rec-625-dup-0,1.0,dup
febrl4a-rec-624-org,febrl4b-rec-624-dup-0,1.0,dup
febrl4a-rec-622-org,febrl4b-rec-622-dup-0,1.0,dup
febrl4a-rec-621-org,febrl4b-rec-621-dup-0,1.0,dup
febrl4a-rec-620-org,febrl4b-rec-620-dup-0,1.0,dup
febrl4a-rec-62-org,febrl4b-rec-62-dup-0,1.0,dup
febrl4a-rec-619-org,febrl4b-rec-619-dup-0,1.0,dup
febrl4a-rec-618-org,febrl4b-rec-618-dup-0,1.0,dup
febrl4a-rec-617-org,febrl4b-rec-617-dup-0,1.0,dup
febrl4a-rec-616-org,febrl4b-rec-616-dup-0,1.0,dup
febrl4a-rec-615-org,febrl4b-rec-615-dup-0,1.0,dup
febrl4a-rec-614-org,febrl4b-rec-614-dup-0,1.0,dup
febrl4a-rec-613-org,febrl4b-rec-613-dup-0,1.0,dup
febrl4a-rec-612-org,febrl4b-rec-612-dup-0,1.0,dup
febrl4a-rec-611-org,febrl4b-rec-611-dup-0,1.0,dup
febrl4a-rec-610-org,febrl4b-rec-610-dup-0,1.0,dup
febrl4a-rec-61-org,febrl4b-rec-61-dup-0,1.0,dup
febrl4a-rec-609-org,febrl4b-rec-609-dup-0,1.0,dup
febrl4a-rec-608-org,febrl4b-rec-608-dup-0,1.0,dup
febrl4a-rec-607-org,febrl4b-rec-607-dup-0,1.0,dup
febrl4a-rec-606-org,febrl4b-rec-606-dup-0,1.0,dup
febrl4a-rec-605-org,febrl4b-rec-605-dup-0,1.0,dup
febrl4a-rec-604-org,febrl4b-rec-604-dup-0,1.0,dup
febrl4a-rec-603-org,febrl4b-rec-603-dup-0,1.0,dup
febrl4a-rec-602-org,febrl4b-rec-602-dup-0,1.0,dup
febrl4a-rec-601-org,febrl4b-rec-601-dup-0,1.0,dup
febrl4a-rec-600-org,febrl4b-rec-600-dup-0,1.0,dup
febrl4a-rec-60-org,febrl4b-rec-60-dup-0,1.0,dup
febrl4a-rec-6-org,febrl4b-rec-6-dup-0,1.0,dup
febrl4a-rec-599-org,febrl4b-rec-599-dup-0,1.0,dup
febrl4a-rec-598-org,febrl4b-rec-598-dup-0,1.0,dup
febrl4a-rec-597-org,febrl4b-rec-597-dup-0,1.0,dup
febrl4a-rec-596-org,febrl4b-rec-596-dup-0,1.0,dup
febrl4a-rec-595-org,febrl4b-rec-595-dup-0,1.0,dup
febrl4a-rec-594-org,febrl4b-rec-594-dup-0,1.0,dup
febrl4a-rec-593-org,febrl4b-rec-593-dup-0,1.0,dup
febrl4a-rec-592-org,febrl4b-rec-592-dup-0,1.0,dup
febrl4a-rec-591-org,febrl4b-rec-591-dup-0,1.0,dup
febrl4a-rec-590-org,febrl4b-rec-590-dup-0,1.0,dup
febrl4a-rec-59-org,febrl4b-rec-59-dup-0,1.0,dup
febrl4a-rec-589-org,febrl4b-rec-589-dup-0,1.0,dup
febrl4a-rec-588-org,febrl4b-rec-588-dup-0,1.0,dup
febrl4a-rec-587-org,febrl4b-rec-587-dup-0,1.0,dup
febrl4a-rec-586-org,febrl4b-rec-586-dup-0,1.0,dup
febrl4a-rec-584-org,febrl4b-rec-584-dup-0,1.0,dup
febrl4a-rec-583-org,febrl4b-rec-583-dup-0,1.0,dup
febrl4a-rec-582-org,febrl4b-rec-582-dup-0,1.0,dup
febrl4a-rec-581-org,febrl4b-rec-581-dup-0,1.0,dup
febrl4a-rec-580-org,febrl4b-rec-580-dup-0,1.0,dup
febrl4a-rec-58-org,febrl4b-rec-58-dup-0,1.0,dup
febrl4a-rec-579-org,febrl4b-rec-579-dup-0,1.0,dup
febrl4a-rec-578-org,febrl4b-rec-578-dup-0,1.0,dup
febrl4a-rec-577-org,febrl4b-rec-577-dup-0,1.0,dup
febrl4a-rec-576-org,febrl4b-rec-576-dup-0,1.0,dup
febrl4a-rec-575-org,febrl4b-rec-575-dup-0,1.0,dup
febrl4a-rec-574-org,febrl4b-rec-574-dup-0,1.0,dup
febrl4a-rec-573-org,febrl4b-rec-573-dup-0,1.0,dup
febrl4a-rec-572-org,febrl4b-rec-572-dup-0,1.0,dup
febrl4a-rec-571-org,febrl4b-rec-571-dup-0,1.0,dup
febrl4a-rec-570-org,febrl4b-rec-570-dup-0,1.0,dup
febrl4a-rec-57-org,febrl4b-rec-57-dup-0,1.0,dup
febrl4a-rec-569-org,febrl4b-rec-569-dup-0,1.0,dup
febrl4a-rec-568-org,febrl4b-rec-568-dup-0,1.0,dup
febrl4a-rec-567-org,febrl4b-rec-567-dup-0,1.0,dup
febrl4a-rec-566-org,febrl4b-rec-566-dup-0,1.0,dup
febrl4a-rec-565-org,febrl4b-rec-565-dup-0,1.0,dup
febrl4a-rec-564-org,febrl4b-rec-564-dup-0,1.0,dup
febrl4a-rec-563-org,febrl4b-rec-563-dup-0,1.0,dup
febrl4a-rec-562-org,febrl4b-rec-562-dup-0,1.0,dup
febrl4a-rec-561-org,febrl4b-rec-561-dup-0,1.0,dup
febrl4a-rec-560-org,febrl4b-rec-560-dup-0,1.0,dup
febrl4a-rec-56-org,febrl4b-rec-56-dup-0,1.0,dup
febrl4a-rec-559-org,febrl4b-rec-559-dup-0,1.0,dup
febrl4a-rec-558-org,febrl4b-rec-558-dup-0,1.0,dup
febrl4a-rec-557-org,febrl4b-rec-557-dup-0,1.0,dup
febrl4a-rec-556-org,febrl4b-rec-556-dup-0,1.0,dup
febrl4a-rec-555-org,febrl4b-rec-555-dup-0,1.0,dup
febrl4a-rec-554-org,febrl4b-rec-554-dup-0,1.0,dup
febrl4a-rec-553-org,febrl4b-rec-553-dup-0,1.0,dup
febrl4a-rec-552-org,febrl4b-rec-552-dup-0,1.0,dup
febrl4a-rec-550-org,febrl4b-rec-550-dup-0,1.0,dup
febrl4a-rec-55-org,febrl4b-rec-55-dup-0,1.0,dup
febrl4a-rec-549-org,febrl4b-rec-549-dup-0,1.0,dup
febrl4a-rec-548-org,febrl4b-rec-548-dup-0,1.0,dup
febrl4a-rec-547-org,febrl4b-rec-547-dup-0,1.0,dup
febrl4a-rec-546-org,febrl4b-rec-546-dup-0,1.0,dup
febrl4a-rec-545-org,febrl4b-rec-545-dup-0,1.0,dup
febrl4a-rec-544-org,febrl4b-rec-544-dup-0,1.0,dup
febrl4a-rec-543-org,febrl4b-rec-543-dup-0,1.0,dup
febrl4a-rec-542-org,febrl4b-rec-542-dup-0,1.0,dup
febrl4a-rec-541-org,febrl4b-rec-541-dup-0,1.0,dup
febrl4a-rec-540-org,febrl4b-rec-540-dup-0,1.0,dup
febrl4a-rec-54-org,febrl4b-rec-54-dup-0,1.0,dup
febrl4a-rec-539-org,febrl4b-rec-539-dup-0,1.0,dup
febrl4a-rec-538-org,febrl4b-rec-538-dup-0,1.0,dup
febrl4a-rec-537-org,febrl4b-rec-537-dup-0,1.0,dup
febrl4a-rec-536-org,febrl4b-rec-536-dup-0,1.0,dup
febrl4a-rec-535-org,febrl4b-rec-535-dup-0,1.0,dup
febrl4a-rec-534-org,febrl4b-rec-534-dup-0,1.0,dup
febrl4a-rec-533-org,febrl4b-rec-533-dup-0,1.0,dup
febrl4a-rec-532-org,febrl4b-rec-532-dup-0,1.0,dup
febrl4a-rec-531-org,febrl4b-rec-531-dup-0,1.0,dup
febrl4a-rec-530-org,febrl4b-rec-530-dup-0,1.0,dup
febrl4a-rec-53-org,febrl4b-rec-53-dup-0,1.0,dup
febrl4a-rec-529-org,febrl4b-rec-529-dup-0,1.0,dup
febrl4a-rec-528-org,febrl4b-rec-528-dup-0,1.0,dup
febrl4a-rec-527-org,febrl4b-rec-527-dup-0,1.0,dup
febrl4a-rec-526-org,febrl4b-rec-526-dup-0,1.0,dup
febrl4a-rec-525-org,febrl4b-rec-525-dup-0,1.0,dup
febrl4a-rec-524-org,febrl4b-rec-524-dup-0,1.0,dup
febrl4a-rec-523-org,febrl4b-rec-523-dup-0,1.0,dup
febrl4a-rec-522-org,febrl4b-rec-522-dup-0,1.0,dup
febrl4a-rec-521-org,febrl4b-rec-521-dup-0,1.0,dup
febrl4a-rec-52-org,febrl4b-rec-52-dup-0,1.0,dup
febrl4a-rec-519-org,febrl4b-rec-519-dup-0,1.0,dup
febrl4a-rec-518-org,febrl4b-rec-518-dup-0,1.0,dup
febrl4a-rec-517-org,febrl4b-rec-517-dup-0,1.0,dup
febrl4a-rec-516-org,febrl4b-rec-516-dup-0,1.0,dup
febrl4a-rec-515-org,febrl4b-rec-515-dup-0,1.0,dup
febrl4a-rec-514-org,febrl4b-rec-514-dup-0,1.0,dup
febrl4a-rec-512-org,febrl4b-rec-512-dup-0,1.0,dup
febrl4a-rec-510-org,febrl4b-rec-510-dup-0,1.0,dup
febrl4a-rec-51-org,febrl4b-rec-51-dup-0,1.0,dup
febrl4a-rec-509-org,febrl4b-rec-509-dup-0,1.0,dup
febrl4a-rec-508-org,febrl4b-rec-508-dup-0,1.0,dup
febrl4a-rec-507-org,febrl4b-rec-507-dup-0,1.0,dup
febrl4a-rec-506-org,febrl4b-rec-506-dup-0,1.0,dup
febrl4a-rec-505-org,febrl4b-rec-505-dup-0,1.0,dup
febrl4a-rec-504-org,febrl4b-rec-504-dup-0,1.0,dup
febrl4a-rec-503-org,febrl4b-rec-503-dup-0,1.0,dup
febrl4a-rec-502-org,febrl4b-rec-502-dup-0,1.0,dup
febrl4a-rec-501-org,febrl4b-rec-501-dup-0,1.0,dup
febrl4a-rec-500-org,febrl4b-rec-500-dup-0,1.0,dup
febrl4a-rec-50-org,febrl4b-rec-50-dup-0,1.0,dup
febrl4a-rec-5-org,febrl4b-rec-5-dup-0,1.0,dup
febrl4a-rec-4999-org,febrl4b-rec-4999-dup-0,1.0,dup
febrl4a-rec-4998-org,febrl4b-rec-4998-dup-0,1.0,dup
febrl4a-rec-4997-org,febrl4b-rec-4997-dup-0,1.0,dup
febrl4a-rec-4996-org,febrl4b-rec-4996-dup-0,1.0,dup
febrl4a-rec-4995-org,febrl4b-rec-4995-dup-0,1.0,dup
febrl4a-rec-4994-org,febrl4b-rec-4994-dup-0,1.0,dup
febrl4a-rec-4993-org,febrl4b-rec-4993-dup-0,1.0,dup
febrl4a-rec-4992-org,febrl4b-rec-4992-dup-0,1.0,dup
febrl4a-rec-4991-org,febrl4b-rec-4991-dup-0,1.0,dup
febrl4a-rec-4990-org,febrl4b-rec-4990-dup-0,1.0,dup
febrl4a-rec-499-org,febrl4b-rec-499-dup-0,1.0,dup
febrl4a-rec-4989-org,febrl4b-rec-4989-dup-0,1.0,dup
febrl4a-rec-4988-org,febrl4b-rec-4988-dup-0,1.0,dup
febrl4a-rec-4987-org,febrl4b-rec-4987-dup-0,1.0,dup
febrl4a-rec-4986-org,febrl4b-rec-4986-dup-0,1.0,dup
febrl4a-rec-4985-org,febrl4b-rec-4985-dup-0,1.0,dup
febrl4a-rec-4984-org,febrl4b-rec-4984-dup-0,1.0,dup
febrl4a-rec-4983-org,febrl4b-rec-4983-dup-0,1.0,dup
febrl4a-rec-4982-org,febrl4b-rec-4982-dup-0,1.0,dup
febrl4a-rec-4981-org,febrl4b-rec-4981-dup-0,1.0,dup
febrl4a-rec-498-org,febrl4b-rec-498-dup-0,1.0,dup
febrl4a-rec-4979-org,febrl4b-rec-4979-dup-0,1.0,dup
febrl4a-rec-4978-org,febrl4b-rec-4978-dup-0,1.0,dup
febrl4a-rec-4977-org,febrl4b-rec-4977-dup-0,1.0,dup
febrl4a-rec-4976-org,febrl4b-rec-4976-dup-0,1.0,dup
febrl4a-rec-4975-org,febrl4b-rec-4975-dup-0,1.0,dup
febrl4a-rec-4974-org,febrl4b-rec-4974-dup-0,1.0,dup
febrl4a-rec-4973-org,febrl4b-rec-4973-dup-0,1.0,dup
febrl4a-rec-4972-org,febrl4b-rec-4972-dup-0,1.0,dup
febrl4a-rec-4971-org,febrl4b-rec-4971-dup-0,1.0,dup
febrl4a-rec-4970-org,febrl4b-rec-4970-dup-0,1.0,dup
febrl4a-rec-497-org,febrl4b-rec-497-dup-0,1.0,dup
febrl4a-rec-4969-org,febrl4b-rec-4969-dup-0,1.0,dup
febrl4a-rec-4968-org,febrl4b-rec-4968-dup-0,1.0,dup
febrl4a-rec-4967-org,febrl4b-rec-4967-dup-0,1.0,dup
febrl4a-rec-4966-org,febrl4b-rec-4966-dup-0,1.0,dup
febrl4a-rec-4965-org,febrl4b-rec-4965-dup-0,1.0,dup
febrl4a-rec-4964-org,febrl4b-rec-4964-dup-0,1.0,dup
febrl4a-rec-4963-org,febrl4b-rec-4963-dup-0,1.0,dup
febrl4a-rec-4962-org,febrl4b-rec-4962-dup-0,1.0,dup
febrl4a-rec-4961-org,febrl4b-rec-4961-dup-0,1.0,dup
febrl4a-rec-4960-org,febrl4b-rec-4960-dup-0,1.0,dup
febrl4a-rec-496-org,febrl4b-rec-496-dup-0,1.0,dup
febrl4a-rec-4959-org,febrl4b-rec-4959-dup-0,1.0,dup
febrl4a-rec-4958-org,febrl4b-rec-4958-dup-0,1.0,dup
febrl4a-rec-4957-org,febrl4b-rec-4957-dup-0,1.0,dup
febrl4a-rec-4956-org,febrl4b-rec-4956-dup-0,1.0,dup
febrl4a-rec-4955-org,febrl4b-rec-4955-dup-0,1.0,dup
febrl4a-rec-4954-org,febrl4b-rec-4954-dup-0,1.0,dup
febrl4a-rec-4953-org,febrl4b-rec-4953-dup-0,1.0,dup
febrl4a-rec-4952-org,febrl4b-rec-4952-dup-0,1.0,dup
febrl4a-rec-4951-org,febrl4b-rec-4951-dup-0,1.0,dup
febrl4a-rec-4950-org,febrl4b-rec-4950-dup-0,1.0,dup
febrl4a-rec-495-org,febrl4b-rec-495-dup-0,1.0,dup
febrl4a-rec-4949-org,febrl4b-rec-4949-dup-0,1.0,dup
febrl4a-rec-4948-org,febrl4b-rec-4948-dup-0,1.0,dup
febrl4a-rec-4947-org,febrl4b-rec-4947-dup-0,1.0,dup
febrl4a-rec-4946-org,febrl4b-rec-4946-dup-0,1.0,dup
febrl4a-rec-4945-org,febrl4b-rec-4945-dup-0,1.0,dup
febrl4a-rec-4944-org,febrl4b-rec-4944-dup-0,1.0,dup
febrl4a-rec-4943-org,febrl4b-rec-4943-dup-0,1.0,dup
febrl4a-rec-4942-org,febrl4b-rec-4942-dup-0,1.0,dup
febrl4a-rec-4941-org,febrl4b-rec-4941-dup-0,1.0,dup
febrl4a-rec-4940-org,febrl4b-rec-4940-dup-0,1.0,dup
febrl4a-rec-494-org,febrl4b-rec-494-dup-0,1.0,dup
febrl4a-rec-4939-org,febrl4b-rec-4939-dup-0,1.0,dup
febrl4a-rec-4938-org,febrl4b-rec-4938-dup-0,1.0,dup
febrl4a-rec-4937-org,febrl4b-rec-4937-dup-0,1.0,dup
febrl4a-rec-4936-org,febrl4b-rec-4936-dup-0,1.0,dup
febrl4a-rec-4935-org,febrl4b-rec-4935-dup-0,1.0,dup
febrl4a-rec-4934-org,febrl4b-rec-4934-dup-0,1.0,dup
febrl4a-rec-4933-org,febrl4b-rec-4933-dup-0,1.0,dup
febrl4a-rec-4932-org,febrl4b-rec-4932-dup-0,1.0,dup
febrl4a-rec-4931-org,febrl4b-rec-4931-dup-0,1.0,dup
febrl4a-rec-4930-org,febrl4b-rec-4930-dup-0,1.0,dup
febrl4a-rec-493-org,febrl4b-rec-493-dup-0,1.0,dup
febrl4a-rec-4929-org,febrl4b-rec-4929-dup-0,1.0,dup
febrl4a-rec-4928-org,febrl4b-rec-4928-dup-0,1.0,dup
febrl4a-rec-4927-org,febrl4b-rec-4927-dup-0,1.0,dup
febrl4a-rec-4926-org,febrl4b-rec-4926-dup-0,1.0,dup
febrl4a-rec-4925-org,febrl4b-rec-4925-dup-0,1.0,dup
febrl4a-rec-4924-org,febrl4b-rec-4924-dup-0,1.0,dup
febrl4a-rec-4923-org,febrl4b-rec-4923-dup-0,1.0,dup
febrl4a-rec-4922-org,febrl4b-rec-4922-dup-0,1.0,dup
febrl4a-rec-4921-org,febrl4b-rec-4921-dup-0,1.0,dup
febrl4a-rec-4920-org,febrl4b-rec-4920-dup-0,1.0,dup
febrl4a-rec-492-org,febrl4b-rec-492-dup-0,1.0,dup
febrl4a-rec-4919-org,febrl4b-rec-4919-dup-0,1.0,dup
febrl4a-rec-4918-org,febrl4b-rec-4918-dup-0,1.0,dup
febrl4a-rec-4917-org,febrl4b-rec-4917-dup-0,1.0,dup
febrl4a-rec-4916-org,febrl4b-rec-4916-dup-0,1.0,dup
febrl4a-rec-4915-org,febrl4b-rec-4915-dup-0,1.0,dup
febrl4a-rec-4914-org,febrl4b-rec-4914-dup-0,1.0,dup
febrl4a-rec-4913-org,febrl4b-rec-4913-dup-0,1.0,dup
febrl4a-rec-4912-org,febrl4b-rec-4912-dup-0,1.0,dup
febrl4a-rec-4911-org,febrl4b-rec-4911-dup-0,1.0,dup
febrl4a-rec-4910-org,febrl4b-rec-4910-dup-0,1.0,dup
febrl4a-rec-491-org,febrl4b-rec-491-dup-0,1.0,dup
febrl4a-rec-4909-org,febrl4b-rec-4909-dup-0,1.0,dup
febrl4a-rec-4908-org,febrl4b-rec-4908-dup-0,1.0,dup
febrl4a-rec-4907-org,febrl4b-rec-4907-dup-0,1.0,dup
febrl4a-rec-4906-org,febrl4b-rec-4906-dup-0,1.0,dup
febrl4a-rec-4905-org,febrl4b-rec-4905-dup-0,1.0,dup
febrl4a-rec-4904-org,febrl4b-rec-4904-dup-0,1.0,dup
febrl4a-rec-4903-org,febrl4b-rec-4903-dup-0,1.0,dup
febrl4a-rec-4902-org,febrl4b-rec-4902-dup-0,1.0,dup
febrl4a-rec-4901-org,febrl4b-rec-4901-dup-0,1.0,dup
febrl4a-rec-4900-org,febrl4b-rec-4900-dup-0,1.0,dup
febrl4a-rec-490-org,febrl4b-rec-490-dup-0,1.0,dup
febrl4a-rec-49-org,febrl4b-rec-49-dup-0,1.0,dup
febrl4a-rec-4899-org,febrl4b-rec-4899-dup-0,1.0,dup
febrl4a-rec-4898-org,febrl4b-rec-4898-dup-0,1.0,dup
febrl4a-rec-4897-org,febrl4b-rec-4897-dup-0,1.0,dup
febrl4a-rec-4896-org,febrl4b-rec-4896-dup-0,1.0,dup
febrl4a-rec-4895-org,febrl4b-rec-4895-dup-0,1.0,dup
febrl4a-rec-4894-org,febrl4b-rec-4894-dup-0,1.0,dup
febrl4a-rec-4893-org,febrl4b-rec-4893-dup-0,1.0,dup
febrl4a-rec-4892-org,febrl4b-rec-4892-dup-0,1.0,dup
febrl4a-rec-4891-org,febrl4b-rec-4891-dup-0,1.0,dup
febrl4a-rec-4890-org,febrl4b-rec-4890-dup-0,1.0,dup
febrl4a-rec-489-org,febrl4b-rec-489-dup-0,1.0,dup
febrl4a-rec-4889-org,febrl4b-rec-4889-dup-0,1.0,dup
febrl4a-rec-4888-org,febrl4b-rec-4888-dup-0,1.0,dup
febrl4a-rec-4887-org,febrl4b-rec-4887-dup-0,1.0,dup
febrl4a-rec-4886-org,febrl4b-rec-4886-dup-0,1.0,dup
febrl4a-rec-4885-org,febrl4b-rec-4885-dup-0,1.0,dup
febrl4a-rec-4884-org,febrl4b-rec-4884-dup-0,1.0,dup
febrl4a-rec-4883-org,febrl4b-rec-4883-dup-0,1.0,dup
febrl4a-rec-4882-org,febrl4b-rec-4882-dup-0,1.0,dup
febrl4a-rec-4881-org,febrl4b-rec-4881-dup-0,1.0,dup
febrl4a-rec-4880-org,febrl4b-rec-4880-dup-0,1.0,dup
febrl4a-rec-488-org,febrl4b-rec-488-dup-0,1.0,dup
febrl4a-rec-4879-org,febrl4b-rec-4879-dup-0,1.0,dup
febrl4a-rec-4878-org,febrl4b-rec-4878-dup-0,1.0,dup
febrl4a-rec-4877-org,febrl4b-rec-4877-dup-0,1.0,dup
febrl4a-rec-4876-org,febrl4b-rec-4876-dup-0,1.0,dup
febrl4a-rec-4875-org,febrl4b-rec-4875-dup-0,1.0,dup
febrl4a-rec-4874-org,febrl4b-rec-4874-dup-0,1.0,dup
febrl4a-rec-4873-org,febrl4b-rec-4873-dup-0,1.0,dup
febrl4a-rec-4872-org,febrl4b-rec-4872-dup-0,1.0,dup
febrl4a-rec-4871-org,febrl4b-rec-4871-dup-0,1.0,dup
febrl4a-rec-4870-org,febrl4b-rec-4870-dup-0,1.0,dup
febrl4a-rec-487-org,febrl4b-rec-487-dup-0,1.0,dup
febrl4a-rec-4867-org,febrl4b-rec-4867-dup-0,1.0,dup
febrl4a-rec-4866-org,febrl4b-rec-4866-dup-0,1.0,dup
febrl4a-rec-4865-org,febrl4b-rec-4865-dup-0,1.0,dup
febrl4a-rec-4864-org,febrl4b-rec-4864-dup-0,1.0,dup
febrl4a-rec-4863-org,febrl4b-rec-4863-dup-0,1.0,dup
febrl4a-rec-4862-org,febrl4b-rec-4862-dup-0,1.0,dup
febrl4a-rec-4861-org,febrl4b-rec-4861-dup-0,1.0,dup
febrl4a-rec-4860-org,febrl4b-rec-4860-dup-0,1.0,dup
febrl4a-rec-486-org,febrl4b-rec-486-dup-0,1.0,dup
febrl4a-rec-4859-org,febrl4b-rec-4859-dup-0,1.0,dup
febrl4a-rec-4858-org,febrl4b-rec-4858-dup-0,1.0,dup
febrl4a-rec-4857-org,febrl4b-rec-4857-dup-0,1.0,dup
febrl4a-rec-4856-org,febrl4b-rec-4856-dup-0,1.0,dup
febrl4a-rec-4855-org,febrl4b-rec-4855-dup-0,1.0,dup
febrl4a-rec-4854-org,febrl4b-rec-4854-dup-0,1.0,dup
febrl4a-rec-4853-org,febrl4b-rec-4853-dup-0,1.0,dup
febrl4a-rec-4852-org,febrl4b-rec-4852-dup-0,1.0,dup
febrl4a-rec-4851-org,febrl4b-rec-4851-dup-0,1.0,dup
febrl4a-rec-4850-org,febrl4b-rec-4850-dup-0,1.0,dup
febrl4a-rec-485-org,febrl4b-rec-485-dup-0,1.0,dup
febrl4a-rec-4849-org,febrl4b-rec-4849-dup-0,1.0,dup
febrl4a-rec-4848-org,febrl4b-rec-4848-dup-0,1.0,dup
febrl4a-rec-4847-org,febrl4b-rec-4847-dup-0,1.0,dup
febrl4a-rec-4846-org,febrl4b-rec-4846-dup-0,1.0,dup
febrl4a-rec-4845-org,febrl4b-rec-4845-dup-0,1.0,dup
febrl4a-rec-4844-org,febrl4b-rec-4844-dup-0,1.0,dup
febrl4a-rec-4843-org,febrl4b-rec-4843-dup-0,1.0,dup
febrl4a-rec-4842-org,febrl4b-rec-4842-dup-0,1.0,dup
febrl4a-rec-4841-org,febrl4b-rec-4841-dup-0,1.0,dup
febrl4a-rec-4840-org,febrl4b-rec-4840-dup-0,1.0,dup
febrl4a-rec-484-org,febrl4b-rec-484-dup-0,1.0,dup
febrl4a-rec-4839-org,febrl4b-rec-4839-dup-0,1.0,dup
febrl4a-rec-4838-org,febrl4b-rec-4838-dup-0,1.0,dup
febrl4a-rec-4837-org,febrl4b-rec-4837-dup-0,1.0,dup
febrl4a-rec-4836-org,febrl4b-rec-4836-dup-0,1.0,dup
febrl4a-rec-4835-org,febrl4b-rec-4835-dup-0,1.0,dup
febrl4a-rec-4834-org,febrl4b-rec-4834-dup-0,1.0,dup
febrl4a-rec-4833-org,febrl4b-rec-4833-dup-0,1.0,dup
febrl4a-rec-4832-org,febrl4b-rec-4832-dup-0,1.0,dup
febrl4a-rec-4831-org,febrl4b-rec-4831-dup-0,1.0,dup
febrl4a-rec-4830-org,febrl4b-rec-4830-dup-0,1.0,dup
febrl4a-rec-483-org,febrl4b-rec-483-dup-0,1.0,dup
febrl4a-rec-4829-org,febrl4b-rec-4829-dup-0,1.0,dup
febrl4a-rec-4828-org,febrl4b-rec-4828-dup-0,1.0,dup
febrl4a-rec-4827-org,febrl4b-rec-4827-dup-0,1.0,dup
febrl4a-rec-4826-org,febrl4b-rec-4826-dup-0,1.0,dup
febrl4a-rec-4825-org,febrl4b-rec-4825-dup-0,1.0,dup
febrl4a-rec-4823-org,febrl4b-rec-4823-dup-0,1.0,dup
febrl4a-rec-4822-org,febrl4b-rec-4822-dup-0,1.0,dup
febrl4a-rec-4821-org,febrl4b-rec-4821-dup-0,1.0,dup
febrl4a-rec-4820-org,febrl4b-rec-4820-dup-0,1.0,dup
febrl4a-rec-482-org,febrl4b-rec-482-dup-0,1.0,dup
febrl4a-rec-4819-org,febrl4b-rec-4819-dup-0,1.0,dup
febrl4a-rec-4818-org,febrl4b-rec-4818-dup-0,1.0,dup
febrl4a-rec-4817-org,febrl4b-rec-4817-dup-0,1.0,dup
febrl4a-rec-4816-org,febrl4b-rec-4816-dup-0,1.0,dup
febrl4a-rec-4815-org,febrl4b-rec-4815-dup-0,1.0,dup
febrl4a-rec-4814-org,febrl4b-rec-4814-dup-0,1.0,dup
febrl4a-rec-4813-org,febrl4b-rec-4813-dup-0,1.0,dup
febrl4a-rec-4812-org,febrl4b-rec-4812-dup-0,1.0,dup
febrl4a-rec-4811-org,febrl4b-rec-4811-dup-0,1.0,dup
febrl4a-rec-4810-org,febrl4b-rec-4810-dup-0,1.0,dup
febrl4a-rec-481-org,febrl4b-rec-481-dup-0,1.0,dup
febrl4a-rec-4808-org,febrl4b-rec-4808-dup-0,1.0,dup
febrl4a-rec-4807-org,febrl4b-rec-4807-dup-0,1.0,dup
febrl4a-rec-4806-org,febrl4b-rec-4806-dup-0,1.0,dup
febrl4a-rec-4805-org,febrl4b-rec-4805-dup-0,1.0,dup
febrl4a-rec-4804-org,febrl4b-rec-4804-dup-0,1.0,dup
febrl4a-rec-4803-org,febrl4b-rec-4803-dup-0,1.0,dup
febrl4a-rec-4802-org,febrl4b-rec-4802-dup-0,1.0,dup
febrl4a-rec-4800-org,febrl4b-rec-4800-dup-0,1.0,dup
febrl4a-rec-480-org,febrl4b-rec-480-dup-0,1.0,dup
febrl4a-rec-48-org,febrl4b-rec-48-dup-0,1.0,dup
febrl4a-rec-4799-org,febrl4b-rec-4799-dup-0,1.0,dup
febrl4a-rec-4797-org,febrl4b-rec-4797-dup-0,1.0,dup
febrl4a-rec-4796-org,febrl4b-rec-4796-dup-0,1.0,dup
febrl4a-rec-4795-org,febrl4b-rec-4795-dup-0,1.0,dup
febrl4a-rec-4794-org,febrl4b-rec-4794-dup-0,1.0,dup
